fragment_id,mol_id,atom_index,atomic_num,degree,formal_charge,is_aromatic,is_ring,total_h,hybridization_sp,hybridization_sp2,hybridization_sp3,mass,label_anchor
FRAG_e4e2e2fee3,JAK2_12286137c9,2,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,3,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,4,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,5,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,6,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,7,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,8,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,9,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,10,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,11,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,12,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,1.0
FRAG_e4e2e2fee3,JAK2_12286137c9,13,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,14,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,15,0.07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056028,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,16,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,17,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,18,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,19,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,20,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,21,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,22,0.08,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063996,1.0
FRAG_e4e2e2fee3,JAK2_12286137c9,23,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,24,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,25,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,26,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,27,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e4e2e2fee3,JAK2_12286137c9,28,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,0,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,1,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,2,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,3,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,4,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_b595be687a,JAK2_12286137c9,5,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,6,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_b595be687a,JAK2_12286137c9,7,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,0.0
FRAG_b595be687a,JAK2_12286137c9,8,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,9,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,10,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,11,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,12,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,1.0
FRAG_b595be687a,JAK2_12286137c9,13,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,14,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,15,0.07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056028,0.0
FRAG_b595be687a,JAK2_12286137c9,16,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,17,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,18,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,19,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,20,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,21,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,22,0.08,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063996,0.0
FRAG_b595be687a,JAK2_12286137c9,23,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,1.0
FRAG_b595be687a,JAK2_12286137c9,24,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,25,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,26,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,27,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_b595be687a,JAK2_12286137c9,28,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,0,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,1,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,2,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,3,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,4,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_60706d96f6,JAK2_12286137c9,5,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,6,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_60706d96f6,JAK2_12286137c9,7,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,0.0
FRAG_60706d96f6,JAK2_12286137c9,8,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,9,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,10,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,11,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,12,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,13,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,14,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,1.0
FRAG_60706d96f6,JAK2_12286137c9,15,0.07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056028,0.0
FRAG_60706d96f6,JAK2_12286137c9,16,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,17,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,18,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,1.0
FRAG_60706d96f6,JAK2_12286137c9,19,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,20,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,21,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,22,0.08,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063996,0.0
FRAG_60706d96f6,JAK2_12286137c9,23,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,24,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,25,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,26,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,27,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_60706d96f6,JAK2_12286137c9,28,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,0,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,1,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,2,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,3,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,4,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,5,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,6,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,7,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,8,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,9,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,10,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,11,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,12,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,13,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,14,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,1.0
FRAG_dd14cf0af7,JAK2_12286137c9,15,0.07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056028,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,16,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,17,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,18,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,19,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,20,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,1.0
FRAG_dd14cf0af7,JAK2_12286137c9,21,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,22,0.08,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,23,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,24,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,25,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,26,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,27,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_dd14cf0af7,JAK2_12286137c9,28,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,0,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,1,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,2,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,3,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,4,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_0967b43ef8,JAK2_12286137c9,5,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,6,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_0967b43ef8,JAK2_12286137c9,7,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,0.0
FRAG_0967b43ef8,JAK2_12286137c9,8,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,9,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,10,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,11,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,12,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,13,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,14,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,1.0
FRAG_0967b43ef8,JAK2_12286137c9,15,0.07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056028,0.0
FRAG_0967b43ef8,JAK2_12286137c9,16,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,17,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,18,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,19,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,20,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,21,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,1.0
FRAG_0967b43ef8,JAK2_12286137c9,22,0.08,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,23,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,24,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,25,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,26,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,27,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_0967b43ef8,JAK2_12286137c9,28,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,0,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,1,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,2,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,3,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,4,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,5,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,6,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,7,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,8,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,9,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,10,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,11,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,12,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,13,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,14,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,1.0
FRAG_8f50b67fa4,JAK2_12286137c9,15,0.07,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.056028,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,16,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,17,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,18,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,19,0.06,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,20,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,21,0.06,0.6666666666666666,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,22,0.08,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063996,1.0
FRAG_8f50b67fa4,JAK2_12286137c9,23,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,24,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,25,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,26,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,27,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_8f50b67fa4,JAK2_12286137c9,28,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e44a152f6c,JAK2_12286137c9,0,0.06,0.6666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.048043999999999996,0.0
FRAG_e44a152f6c,JAK2_12286137c9,1,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e44a152f6c,JAK2_12286137c9,2,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e44a152f6c,JAK2_12286137c9,3,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e44a152f6c,JAK2_12286137c9,4,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_e44a152f6c,JAK2_12286137c9,5,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e44a152f6c,JAK2_12286137c9,6,0.07,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.056028,0.0
FRAG_e44a152f6c,JAK2_12286137c9,7,0.07,0.5,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.056028,0.0
FRAG_e44a152f6c,JAK2_12286137c9,8,0.06,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e44a152f6c,JAK2_12286137c9,9,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
FRAG_e44a152f6c,JAK2_12286137c9,10,0.06,0.5,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.048043999999999996,0.0
